Row Labels,WindowsOnly Number,WindowsOnly Percent,OtherVentilation Number,OtherVentilation Percent,TotalClassrooms (not inc DNE),Does Not Exist Number,Does Not Exist Percent,Operational Number,Operational Percent,Repair In Progress Number,Repair in Progress Percent,Does Not Exist or Repair in Progress Number,Does Not Exist or Repair in Progress Percent,Total Number Classrooms,Address,Latitude,Longitude,OpenCage Address,OpenCage Zip Code,OpeningDate,SchoolType,NTANumber,NTAName,JoinedSchoolListLocList,Census_tract,numSchools,studentEnrollment,studentCases,staffAndTeacherEnrollment,staffAndTeacherCases,totalCases,totalSchoolPop,studentsPerClassroom,staffPerClassroom,totalSchoolPopPerClassroom,casePerStudent,casesPerStaff,totalCasesPerPop,"caseRatePer10,000Student","caseRatePer10,000Staff","totalCaseRatePer10,000Pop"
Q120,2,4%,49,96%,51,0,0%,46,90%,5,10%,5,10%,51,58-01 136 STREET,40.745215,-73.828674,"136-17 58th Road, New York, NY 11355, United States of America",11355,1932,Elementary,QN62,Queensboro Hill,P.S. 120 Queens,80301,1,827,2,102,1,3,929,16.21568627,2,18.21568627,0.002418379686,0.009803921569,0.003229278794,24.18379686,98.03921569,32.29278794
Q126,0,0%,51,100%,51,0,0%,51,100%,0,0%,0,0%,51,31-51 21 STREET,40.766008,-73.92999,"I.S. 126Q Albert Shanker School for Visual & Performing Arts, 23rd Street, New York, NY 11106, United States of America",11106,1925,Junior High-Intermediate-Middle,QN70,Astoria,Albert Shanker School for Visual and Performing Ar,7700,1,582,2,59,1,3,641,11.41176471,1.156862745,12.56862745,0.003436426117,0.01694915254,0.004680187207,34.36426117,169.4915254,46.80187207
Q131,2,7%,27,93%,29,0,0%,29,100%,0,0%,0,0%,29,170-45 84 AVENUE,40.71715,-73.794061,"Public School 131, 170-45 84th Avenue, New York, NY 11432, United States of America",11432,1926,Elementary,QN35,Briarwood-Jamaica Hills,P.S. 131 Abigail Adams,45600,1,684,2,75,0,2,759,23.5862069,2.586206897,26.17241379,0.002923976608,0,0.002635046113,29.23976608,0,26.35046113
Q132,0,0%,25,100%,25,0,0%,25,100%,0,0%,0,0%,25,132-15 218 STREET,40.681948,-73.7493,"Public School 132, 132-15 218th Street, New York, NY 11413, United States of America",11413,1928,Elementary,QN66,Laurelton,P.S. 132 Ralph Bunche,62600,1,325,2,47,0,2,372,13,1.88,14.88,0.006153846154,0,0.005376344086,61.53846154,0,53.76344086
Q135,1,2%,50,98%,51,0,0%,51,100%,0,0%,0,0%,51,207-11 89 AVENUE,40.720864,-73.757591,"Public School 135, 207-11 89th Avenue, New York, NY 11427, United States of America",11427,1930,Elementary,QN06,Jamaica Estates-Holliswood,The Bellaire School,49200,1,790,2,103,0,2,893,15.49019608,2.019607843,17.50980392,0.00253164557,0,0.002239641657,25.3164557,0,22.39641657
Q147,0,0%,41,100%,41,0,0%,41,100%,0,0%,0,0%,41,218-01 116 AVENUE,40.698028,-73.74014,"P.S. 147Q Ronald McNair, 219th Street, New York, NY 11411, United States of America",11411,1930,K-8,QN33,Cambria Heights,P.S./M.S. 147 Ronald McNair,59800,1,502,2,70,0,2,572,12.24390244,1.707317073,13.95121951,0.003984063745,0,0.003496503497,39.84063745,0,34.96503497
Q156,1,3%,35,97%,36,0,0%,36,100%,0,0%,0,0%,36,229-02 137 AVENUE,40.672259,-73.743327,"Public School 156, 230th Street, New York, NY 11413, United States of America",11413,1931,Elementary,QN66,Laurelton,"P.S. 156 Laurelton, Queens United Middle School",64600,2,328,2,54,0,2,382,9.111111111,1.5,10.61111111,0.006097560976,0,0.005235602094,60.97560976,0,52.35602094
Q160,0,0%,37,100%,37,0,0%,37,100%,0,0%,0,0%,37,109-59 INWOOD STREET,40.688373,-73.799685,"P.S. 160 Walter Francis Bishop, 109-59 Inwood Street, New York, NY 11435, United States of America",11435,1939,Elementary,QN01,South Jamaica,P.S. 160 Walter Francis Bishop,19600,1,637,2,73,1,3,710,17.21621622,1.972972973,19.18918919,0.003139717425,0.01369863014,0.004225352113,31.39717425,136.9863014,42.25352113
Q168,0,0%,56,100%,56,0,0%,56,100%,0,0%,0,0%,56,158-40 76 ROAD,40.7245,-73.8102,"PS Q255, 76th Road, New York, NY 11366, United States of America",11366,1953,Junior High-Intermediate-Middle,QN37,Kew Gardens Hills,"P.S. Q255, I.S. 250 The Robert F. Kennedy Community Middle Sc, Queens School of Inquiry, The",125700,3,1393,2,458,7,9,1851,24.875,8.178571429,33.05357143,0.001435750179,0.01528384279,0.004862236629,14.35750179,152.8384279,48.62236629
Q183,0,0%,40,100%,40,0,0%,40,100%,0,0%,0,0%,40,2-45 BEACH  79 STREET,40.58922,-73.805866,"Public School 183, 245 Beach 79th Street, New York, NY 11693, United States of America",11693,1962,K-8,QN12,Hammels-Arverne-Edgemere,P.S. 183 Dr. Richard R. Green,94202,1,447,2,72,0,2,519,11.175,1.8,12.975,0.004474272931,0,0.003853564547,44.74272931,0,38.53564547
Q184,1,4%,25,96%,26,0,0%,26,100%,0,0%,0,0%,26,163-15 21 ROAD,40.778334,-73.799158,"163-34 21st Road, New York, NY 11357, United States of America",11357,1952,Elementary,QN47,Ft. Totten-Bay Terrace-Clearview,P.S. 184 Flushing Manor,101700,1,496,2,59,1,3,555,19.07692308,2.269230769,21.34615385,0.004032258065,0.01694915254,0.005405405405,40.32258065,169.4915254,54.05405405
Q196,16,37%,27,63%,43,0,0%,27,63%,16,37%,16,37%,43,71-25 113 STREET,40.722792,-73.837379,"Public School 196, 71-25 113th Street, New York, NY 11375, United States of America",11375,1953,Elementary,QN17,Forest Hills,P.S. 196 Grand Central Parkway,75702,1,937,2,86,2,4,1023,21.79069767,2,23.79069767,0.002134471718,0.02325581395,0.003910068426,21.34471718,232.5581395,39.10068426
Q201,0,0%,32,100%,32,0,0%,32,100%,0,0%,0,0%,32,65-11 155 STREET,40.736541,-73.813011,"PS 201, 155th Street, New York, NY 11367, United States of America",11367,1954,Elementary,QN38,Pomonok-Flushing Heights-Hillcrest,P.S. 201 The Discovery School for Inquiry and Rese,122702,1,443,2,71,3,5,514,13.84375,2.21875,16.0625,0.004514672686,0.04225352113,0.009727626459,45.14672686,422.5352113,97.27626459
Q203,6,14%,38,86%,44,0,0%,44,100%,0,0%,0,0%,44,53-11 SPRINGFIELD BOULEVARD,40.753606,-73.759822,"Public School 203, 53-11 Springfield Boulevard, New York, NY 11364, United States of America",11364,1961,Elementary,QN42,Oakland Gardens,P.S. 203 Oakland Gardens,138501,1,800,2,83,2,4,883,18.18181818,1.886363636,20.06818182,0.0025,0.02409638554,0.004530011325,25,240.9638554,45.30011325
Q206,0,0%,26,100%,26,0,0%,26,100%,0,0%,0,0%,26,61-02 98 STREET,40.73404,-73.861004,"P.S. 206Q - Horace Harding School, 97th Place, New York, NY 11374, United States of America",11374,1954,Elementary,QN18,Rego Park,"P.S. 206 The Horace Harding School, P.S. 206 The Horace Harding School",71702,1,550,2,63,0,2,613,21.15384615,2.423076923,23.57692308,0.003636363636,0,0.003262642741,36.36363636,0,32.62642741
